song_id,speechiness,instrumentalness,key,time signature,acousticness,danceability,energy,loudness,tempo,genre
1gy8SNsZ7ceHqV2mFF3m0G,0.05,5.55e-06,8,4,0.482,0.514,0.653,-5.562,104.653,happy
59D6pNWyn8UXPpos5fbAqm,0.275,0.0,10,4,0.0316,0.423,0.857,-3.441,180.01,happy
6WINes0Sf8PDaiihl2EqB3,0.0919,6.28e-05,0,4,0.0172,0.608,0.835,-4.509,144.862,happy
6xTU6B6nFwKKTSZ9ySXS80,0.0933,0.0,0,4,0.158,0.689,0.505,-6.389,99.017,happy
5BG3hnp2SmFmoBIs3YTqsm,0.0943,0.0,7,4,0.0403,0.836,0.544,-5.975,97.028,happy
5SxkdsY1ufZzoq9iXceLw9,0.0529,5.65e-06,0,4,0.0375,0.703,0.696,-5.482,121.969,happy
33npucdtC2uQou2OM2KmRQ,0.0693,0.0,2,4,0.00299,0.61,0.87,-4.012,125.014,happy
4foROzWuWa3fED6jc6BjK1,0.0301,0.0,8,4,0.0797,0.776,0.739,-4.974,109.907,happy
05mAIVLkIWc2d1UBYZBCp8,0.0329,1.39e-06,7,4,0.0227,0.739,0.742,-4.586,124.016,happy
5Co8mnbtshK44Uh96aHxdu,0.186,2.38e-06,10,4,0.314,0.755,0.769,-5.658,114.966,happy
14sOS5L36385FJ3OL8hew4,0.0801,0.0,9,4,0.374,0.693,0.575,-6.998,117.999,happy
6F25tznBMyPJpXx7Gj1ch0,0.0367,0.0,9,4,0.669,0.642,0.289,-9.918,84.996,calm
0Peh9vSnImMMTznniOJcsj,0.0389,3.38e-05,5,3,0.963,0.643,0.17,-9.061,79.282,calm
2PwXOevGUSkU8qaYZjgLq2,0.0443,0.15,0,3,0.172,0.209,0.412,-9.733,86.26,calm
6IPI6WJTMOcQevNJpNIYvz,0.029,0.0,9,4,0.776,0.662,0.244,-7.649,99.965,calm
3gQ3oX6c4QY7Gb5nN0gDR1,0.031,0.0,2,4,0.0311,0.573,0.496,-5.243,101.373,calm
2L8v9XGq0NpHQBQBNCRID8,0.0336,0.0,4,4,0.636,0.726,0.375,-8.295,106.854,calm
3UmtRRyDBhjHzaMpG351F0,0.188,0.0,9,4,0.252,0.424,0.647,-6.556,89.793,calm
04F1slSLfciNXAPZgdXtmW,0.0305,0.0,5,4,0.592,0.693,0.477,-8.012,122.06,calm
180f5zY5kdgiMoJjTUaOwU,0.0504,0.0,10,4,0.164,0.892,0.568,-6.282,114.007,calm
4qQVKOnZEYWZIHUMRapsVO,0.332,0.0,1,3,0.624,0.58,0.0978,-13.519,170.803,calm
1Mza2sr6tPhy6jjI3HB9fW,0.0549,0.000565,8,4,0.628,0.463,0.427,-9.799,116.059,calm
7zE6pyXLjUCOy8PG0UL5SZ,0.0399,0.0,5,4,0.0393,0.469,0.592,-4.962,161.996,calm
1Mz0LuiIL1OgHhUvYtv73S,0.135,0.0,0,5,0.198,0.327,0.803,-5.978,119.546,calm
3SZLtkoHoECHHuOnNkNCuS,0.0278,0.000278,11,4,0.0102,0.436,0.562,-6.106,150.066,calm
4FlRQo7c2FLkKE6GsGqBJa,0.031,8.82e-05,8,4,0.986,0.605,0.137,-15.085,134.539,calm
0V2KkeIl7x8VkStMyUsQmH,0.0294,0.0,2,4,0.206,0.578,0.509,-7.114,96.034,calm
38xWaVFKaxZlMFvzNff2aW,0.0244,0.0,10,4,0.173,0.63,0.698,-4.51,94.023,calm
4QFeIepzxhgkZgSJ4G2aBw,0.0323,0.194,0,4,0.88,0.336,0.371,-12.676,96.026,calm
7l1qvxWjxcKpB9PCtBuTbU,0.028,0.0,0,4,0.84,0.577,0.397,-5.98,89.044,calm
4IRbkcHugbQMFst7MIfm5t,0.0393,0.0,10,4,0.784,0.54,0.341,-11.29,149.712,calm
3LlAyCYU26dvFZBDUIMb7a,0.0321,0.00025,3,4,0.19,0.505,0.71,-3.015,89.938,calm
3wF0zyjQ6FKLK4vFxcMojP,0.0444,1.21e-05,0,3,0.629,0.605,0.191,-11.548,124.233,calm
6hrgeEo1WQOHVeF8QMv68S,0.0335,0.573,0,4,0.034,0.544,0.63,-7.523,120.064,calm
6PmhCEPMjhSo9j8hz767xy,0.0569,0.0,10,4,0.835,0.483,0.271,-10.981,86.856,calm
6usQ5BOBsRY5Dc49kwXsTw,0.0364,0.0,5,3,0.836,0.455,0.228,-12.343,118.499,calm
5JDcQAztvZTIkrWoZihgvC,0.038,0.0,5,3,0.785,0.447,0.393,-8.65,73.139,calm
0rXbPJ55yI57lGPLkLulRX,0.0455,1.33e-06,2,4,0.842,0.542,0.401,-10.282,149.833,calm
1SlDF4LWscoMPcWLz36XHk,0.0362,0.000187,9,4,0.627,0.601,0.423,-11.674,92.011,calm
4y3BhblwDqsRTRLX26Zomb,0.0547,0.000169,4,4,0.43,0.744,0.621,-7.661,77.605,calm
78TTtXnFQPzwqlbtbwqN0y,0.044,0.0,2,4,0.878,0.576,0.267,-5.668,205.888,calm
6wYEKoT3FEBxMT8og62dDN,0.15,0.0,2,4,0.0564,0.684,0.788,-5.413,90.076,calm
0SuG9kyzGRpDqrCWtgD6Lq,0.0461,0.0,1,4,0.694,0.526,0.328,-9.864,116.068,calm
2tJulUYLDKOg9XrtVkMgcJ,0.0593,0.0,2,4,0.146,0.706,0.558,-7.237,110.443,calm
0KpfYajJVVGgQ32Dby7e9i,0.0436,0.0,1,4,0.217,0.675,0.885,-4.432,97.03,calm
325e3Lkx4AodxGNsqHiaG4,0.0308,0.0023,1,4,0.978,0.619,0.378,-9.343,91.91,calm
1zVhMuH7agsRe6XkljIY4U,0.0368,0.000643,8,4,0.132,0.439,0.489,-6.286,143.808,calm
0fioLzGM8ngbD1w6fMmm45,0.0453,2.65e-05,5,4,0.554,0.453,0.496,-5.785,80.994,calm
0HZhYMZOcUzZKSFwPOti6m,0.0316,0.0,3,4,0.726,0.349,0.348,-6.142,74.541,calm
6GmUVqe73u5YRfUUynZK6I,0.0688,0.0,7,4,0.365,0.479,0.545,-7.346,74.897,calm
6OcXjaSKDRYpffXDdNcAWD,0.0304,0.0,11,4,0.473,0.553,0.507,-6.24,83.093,calm
2INqEk4ko5AsGVLBsiKiQe,0.135,0.0,7,4,0.0214,0.794,0.366,-10.051,122.993,angry
7uuBfgY1vBCalrQRyyQhqs,0.268,8.17e-06,9,4,0.000856,0.681,0.659,-6.405,156.004,angry
3xFqnmy3DltBMTOQVL2xvS,0.269,0.0,6,4,0.104,0.808,0.581,-8.793,116.988,angry
6HZILIRieu8S0iqY8kIKhj,0.357,0.0,1,4,0.00454,0.638,0.523,-6.664,139.913,angry
3cQPyVlnrmmWU5fQJxl0q9,0.208,0.0,6,4,0.112,0.67,0.774,-3.283,75.024,angry
7fr13BMOi2DQAWIzXlENjG,0.201,0.00707,4,4,0.00319,0.753,0.839,-6.289,132.957,angry
01gj9t5gqjQrAiqixfUXdS,0.246,0.0,0,4,0.199,0.676,0.787,-6.175,119.986,angry
0tEKvFDyMqytiKeyVCdyHf,0.195,0.0,1,4,0.0643,0.928,0.724,-3.46,136.032,angry
1pBDGRzv2oS0YPgcutJ7C3,0.462,0.0,9,4,0.103,0.783,0.717,-6.718,130.072,angry
2xgX6htrEkyF90i6cwnOf6,0.127,0.0,8,4,0.207,0.65,0.638,-5.94,134.044,angry
7eaKWfov7b2Qa2n6HTesL3,0.103,0.0,9,4,0.0715,0.869,0.712,-6.136,120.0,angry
2Nfd2ITp4WkI1aoZlYpZwg,0.265,0.00884,1,4,0.0418,0.938,0.478,-9.739,138.059,angry
4LKhDzgnpISz3YhVHNvdJl,0.278,0.0,6,4,0.00304,0.764,0.544,-9.639,128.993,angry
5CSvM0jXneaFEQcXVd7o92,0.264,0.0,11,4,0.053,0.729,0.839,-6.575,129.933,angry
4TxgwAknt25blK6L6W2akh,0.0309,0.0,6,4,0.104,0.741,0.861,-3.543,115.005,angry
187HvvI7TMhA5Msqqxqo4O,0.0564,0.0,1,4,0.0056,0.761,0.617,-5.022,80.52,angry
7j6OJzMIJL5JcFHyeSJZGV,0.274,2.69e-05,11,4,0.308,0.684,0.785,-3.903,143.84,angry
7yPHKFU9FSCwW4TgWODMrp,0.327,0.0,8,4,0.198,0.8,0.706,-6.134,145.938,angry
07oiSjg6TiehyOS3pRJo0l,0.0684,0.0,1,4,0.337,0.598,0.564,-3.89,174.909,angry
5YWEAI8xeFEFFG7NERiapL,0.139,0.0,8,4,0.507,0.795,0.558,-6.927,114.992,angry
4cXe7l3Y5Wv2ZMGDOsxfyX,0.263,0.0,1,4,0.0261,0.886,0.516,-8.377,148.055,angry
5hYYyCHO3Pu0JxW9DhQJr4,0.293,0.0,9,4,0.287,0.684,0.771,-6.782,130.249,angry
4hiNSVDrVkcrd0BrOME3HX,0.164,0.000188,9,4,0.786,0.717,0.76,-4.892,106.32,angry
7qGJDgdy4CESdIadhVsIGA,0.164,0.0,2,4,0.182,0.902,0.675,-6.717,130.118,angry
6yraiBkF0Xud5RoSv3EdqL,0.225,1.56e-06,1,4,0.034,0.833,0.513,-7.454,75.023,angry
0lcJ1p6R8PWT5u7GW4J9YH,0.157,0.0,1,4,0.0555,0.69,0.771,-4.939,78.518,angry
7qTD8Cc8nC41FBhgCJLhVB,0.277,0.0,7,4,0.0346,0.593,0.856,-5.737,187.799,angry
6vSmfVyxYCm6D1VVXp2knn,0.146,0.0,6,4,0.251,0.836,0.731,-7.396,100.861,angry
6eYxmK9fdL4hwLnXG2zY3s,0.282,0.0,1,4,0.259,0.763,0.726,-6.405,139.059,angry
4kjrB4xpcXRiAjLRivGhN2,0.373,3.49e-05,1,4,0.000904,0.833,0.422,-10.381,142.075,angry
3u9HxfcMCFYwJ2R0nkpDWV,0.241,0.0,11,4,0.114,0.761,0.696,-5.811,114.957,angry
2huH9q26JmfR0BzV4xKzny,0.162,0.0,2,4,0.167,0.659,0.839,-4.106,119.935,angry
6dKcnzld0upEcD5WJINQc6,0.218,0.0,7,4,0.333,0.774,0.578,-9.442,96.859,angry
33SrgtChN6gVkB7XfD6vKx,0.367,2.9e-05,2,4,0.097,0.732,0.599,-8.044,164.116,angry
1iA2bEo8Q6dMw7ZMqfkohF,0.234,1.12e-06,0,4,0.0286,0.866,0.438,-7.134,83.992,angry
6PnsOcLWUaTuZJc9wesQhd,0.305,0.0,1,1,0.217,0.931,0.54,-5.214,105.065,angry
0gpFiquPvir7e3RrM4kii9,0.0642,0.0,1,4,0.061,0.787,0.743,-4.206,102.076,angry
7t2eWdGWBTAxaXxaGqq9ts,0.376,0.0,2,4,0.254,0.743,0.411,-7.343,119.693,angry
44X2fcZQhyywsHTmvbS5zY,0.299,0.0,5,4,0.186,0.773,0.752,-8.337,125.003,angry
2KpCpk6HjXXLb7nnXoXA5O,0.248,0.0,1,4,0.0763,0.757,0.882,-6.125,140.047,angry
