song_id,speechiness,instrumentalness,key,time signature,acousticness,danceability,energy,loudness,tempo,genre
0t6N8ig7BJAEHrCUfEQxhU,0.131,8.86e-05,6,4,0.463,0.681,0.988,-1.371,125.954,happy
0wGxHftiB6j0SDzrFkF2G7,0.0268,0.0,7,4,0.139,0.623,0.681,-3.49,121.98,happy
3jvpPbTJqfyKvEOtOsn83m,0.038,9.44e-05,1,4,0.0476,0.752,0.764,-4.399,121.958,happy
5Bc1kTga6heozpCDkM4lI6,0.059,1.65e-05,6,4,0.0196,0.661,0.921,-2.773,114.941,happy
0K8tVfNLsVbYrYdNYmWqAa,0.0447,0.0511,11,4,0.0271,0.662,0.803,-7.19,126.059,happy
0bdK0TSYSCOOZewDNSx8va,0.048,0.693,10,4,0.0951,0.672,0.918,-2.626,125.028,happy
2HIdzelNXeFbvnpGHtRTBk,0.162,9.17e-06,6,4,0.0109,0.66,0.953,-3.841,126.089,happy
79jX8RM5CgPqDKdGEKNW9K,0.0541,0.0,5,4,0.0524,0.628,0.715,-7.097,139.991,calm
0jvCjydreWzXrID8Uo5xxM,0.0331,0.0,4,4,0.373,0.695,0.435,-5.995,120.033,calm
1erDNx55IWAE9OYuBTRYgc,0.0703,0.0,3,4,0.0722,0.383,0.637,-6.993,177.913,calm
64TfjW0Ebj9Uq0ik2OfmE7,0.0314,0.0,0,4,0.811,0.628,0.485,-6.299,94.781,calm
6QfS2wq5sSC1xAJCQsTSlj,0.031,0.0,7,4,0.416,0.575,0.33,-6.557,95.801,calm
3EPXxR3ImUwfayaurPi3cm,0.0362,0.0,11,4,0.697,0.553,0.586,-6.319,126.684,calm
6mQLN3zRtAp6ovjusyYKrV,0.0393,0.0,10,4,0.237,0.67,0.743,-4.993,125.944,calm
4keoy2fqgwGnbWlm3ZVZFa,0.047,1.49e-06,4,3,0.579,0.503,0.741,-5.128,88.335,calm
6V1bu6o1Yo5ZXnsCJU8Ovk,0.0505,0.0,0,4,0.568,0.851,0.541,-6.825,124.959,calm
6X6SdJzxyw7GzxwP2fr9WV,0.0373,0.0,0,4,0.0445,0.74,0.669,-5.199,122.007,calm
2JqnpexlO9dmvjUMCaLCLJ,0.052,0.0,9,4,0.161,0.55,0.415,-6.557,172.065,calm
7krbSH3rd8lhIZvuzTV3Bl,0.0574,0.0,6,4,0.104,0.529,0.607,-6.781,101.966,calm
5a8RPWgKSmcGBGcffmIrUi,0.0351,9.06e-06,7,4,0.0085,0.691,0.716,-5.985,112.035,calm
6lOWoTqVnAWXchddtTH31W,0.113,1.78e-06,5,4,0.0153,0.586,0.624,-5.946,68.976,calm
69vToJ9BMbbLlFZo7k7A7B,0.0299,0.0,10,3,0.918,0.331,0.235,-7.7,171.232,calm
3nc420PXjTdBV5TN0gCFkS,0.0412,9.58e-05,0,4,0.584,0.506,0.693,-7.265,139.912,calm
1uru26I2JKd2mQZt0MDCUe,0.103,0.0,1,4,0.215,0.404,0.531,-4.328,164.848,calm
5JEx7HbmvHQQswJCsoo9rA,0.0621,0.0,1,4,0.0969,0.574,0.758,-5.029,144.111,calm
5KGTKwOePys7aH4o6EzXEP,0.0376,3.86e-05,6,4,0.00697,0.437,0.719,-4.569,169.976,calm
1Fo4OvzP9PThFKMeMIAEYu,0.0339,0.0,7,4,0.82,0.681,0.34,-8.617,129.98,calm
2iUXsYOEPhVqEBwsqP70rE,0.463,0.0,7,4,0.0169,0.596,0.854,-5.114,120.274,calm
2uaiyLKnYvazyfR0Ky3Kbk,0.0318,0.0,1,4,0.733,0.649,0.548,-5.692,150.036,calm
7wvYmO5QscgIDDT0eNwbYX,0.356,0.0,7,4,0.303,0.726,0.708,-6.908,105.084,calm
4A7EkKijzA4ryEoCRWJzdG,0.031,2.49e-06,7,4,0.763,0.451,0.34,-7.466,110.502,calm
2hnxrRNzF74mdDzpQZQukQ,0.0896,0.0,2,4,0.49,0.755,0.625,-7.114,147.02,calm
1j4kHkkpqZRBwE0A4CN4Yv,0.039,1.27e-06,11,4,0.101,0.258,0.437,-6.593,180.043,calm
2F83FxNVkK6PPMHuYnwyVc,0.0505,0.0,7,4,0.128,0.743,0.529,-6.187,102.048,calm
0DC7Zs2qvAbNK1owWQ4mlL,0.151,0.0,8,4,0.0889,0.604,0.546,-5.691,179.847,calm
0d2iYfpKoM0QCKvcLCkBao,0.321,0.0,6,4,0.555,0.56,0.68,-7.648,89.391,calm
5QskYLFPX9y7pLU0VEMNbr,0.228,0.0,2,4,0.809,0.736,0.45,-9.406,153.888,calm
4ofwffwvvnbSkrMSCKQDaC,0.0457,0.0,5,4,0.286,0.672,0.735,-4.733,115.741,calm
4VUwkH455At9kENOfzTqmF,0.0337,0.0,2,4,0.346,0.638,0.717,-4.722,100.027,calm
7BXW1QCg56yzEBV8pW8pah,0.0407,0.0,1,4,0.204,0.643,0.638,-4.947,82.001,calm
2GjxDcfAZjYhrxjz2t4qat,0.0335,0.0,6,4,0.892,0.691,0.271,-7.583,89.99,calm
7vA2Y79Q4bBqdzBCfHeGEe,0.313,0.0,6,4,0.338,0.633,0.559,-5.135,114.983,calm
1bhUWB0zJMIKr9yVPrkEuI,0.0263,0.0,8,3,0.779,0.587,0.299,-7.365,94.992,calm
5vnpANH92iEajvGwE2oQ6r,0.0969,5.07e-06,0,4,0.235,0.701,0.512,-6.869,91.947,calm
3ji4bcQugJj5B6NRGYDNwP,0.0454,0.0,2,4,0.428,0.82,0.582,-4.441,112.064,calm
3T4UodGkfZObJ43RtA5KFU,0.0437,0.0,5,4,0.000837,0.611,0.602,-4.89,168.154,calm
10unIjOu5Jurco3SDbV4HZ,0.0248,0.0,5,3,0.168,0.621,0.524,-7.056,97.456,calm
1GCbc1vpkZA2zhjsSFhmHT,0.0437,0.000303,1,4,0.0271,0.775,0.904,-4.08,130.009,angry
0Dw9z44gXhplDh5HCWZIxP,0.0557,0.0,4,4,0.204,0.66,0.831,-8.195,105.32,angry
0YneC4nNQEsKCqAGCv1tJK,0.0613,9.31e-06,8,4,0.0318,0.767,0.839,-5.519,98.055,angry
3qmLgkFN1rChCH6CgfNOKD,0.0336,3.73e-05,2,3,0.559,0.238,0.491,-8.848,149.537,angry
1gVY7OnMPQIksGqi6KR4fD,0.302,0.0,4,4,0.369,0.611,0.514,-7.988,104.98,angry
29cvbkZWIWyMRJI7DD9n3w,0.503,0.0,6,4,0.201,0.76,0.57,-9.587,197.901,angry
1sFKcUH5sMAV4Qs0E99OLq,0.0482,0.000255,0,4,0.0217,0.706,0.737,-5.928,131.134,angry
3uVE5vLKkigiWBOQEgmdDk,0.185,0.000385,3,4,0.0153,0.768,0.867,-3.652,96.431,angry
6aLVv2NbwkBGxcaVTlMXXC,0.326,0.0,0,4,0.296,0.687,0.819,-4.92,176.226,angry
3EIzVtVW78E6qJqYTa0WUx,0.0689,0.0,3,4,0.046,0.717,0.54,-7.496,133.809,angry
6D60klaHqbCl9ySc8VcRss,0.0475,0.0,0,4,0.046,0.562,0.939,-4.282,116.044,angry
3xrn9i8zhNZsTtcoWgQEAd,0.0334,0.0303,0,4,0.00165,0.662,0.741,-5.406,131.0,angry
7ceIquYtiTYlgSSm7PqUf9,0.0757,0.0,9,4,0.217,0.209,0.872,-2.996,78.139,angry
1uXbwHHfgsXcUKfSZw5ZJ0,0.143,4.72e-05,0,4,0.00496,0.733,0.899,-4.237,127.086,angry
5Ssv6DaKrW0HczVqx6zXdl,0.317,0.00728,6,4,0.0488,0.875,0.551,-6.744,146.092,angry
0GLUBbX4daHJkT3RQHEOia,0.335,4.84e-05,7,4,0.00182,0.593,0.68,-5.556,84.547,angry
5XrfFo0JFOnWD9ZMNXGkQh,0.0261,0.000259,7,4,0.0577,0.546,0.693,-6.807,95.448,angry
58ilyyghgQUtFyT9b3VWJJ,0.0323,0.000108,2,3,0.809,0.581,0.268,-15.167,154.677,angry
7H5ce7AbmcTGpZ1B3RstnL,0.0579,1.4e-05,7,4,0.0387,0.838,0.541,-10.614,110.688,angry
4EfN6bixdOOgoLYR5C4cWo,0.0529,0.000227,3,4,0.32,0.702,0.826,-6.498,80.014,angry
76N7FdzCI9OsiUnzJVLY2m,0.0451,0.0,7,4,0.637,0.618,0.753,-5.05,120.041,angry
1CkvWZme3pRgbzaxZnTl5X,0.0294,0.0,8,4,0.131,0.729,0.756,-5.119,104.945,angry
5zn1hpm9N0ylKB7kOtpCw2,0.0631,4.4e-06,2,4,0.102,0.721,0.723,-7.08,88.933,angry
56z2qI0gKcPthQF6l8AW3E,0.0332,0.0,5,4,0.538,0.683,0.664,-4.233,106.991,angry
2XCTU3DJ9W6glWSkM2uQTS,0.0976,0.0,3,4,0.118,0.593,0.619,-9.003,80.02,angry
7f1Dmr246cJ9uQYdbplTbh,0.0412,2.99e-05,11,4,0.00947,0.739,0.947,-1.915,88.009,angry
6JGQ98So2ik5GVI9ydQ2Yh,0.0367,9.38e-06,5,4,0.274,0.499,0.761,-5.436,76.118,angry
6mfkHv00I6jhHIn7EWHJ2N,0.056,0.000317,2,4,0.0944,0.634,0.93,-2.793,108.012,angry
5ZcmP16SFTTgHT7WyZYWNQ,0.0595,2.89e-06,10,4,0.0416,0.486,0.913,-4.018,143.262,angry
2TYfPBSXeAJQgP1CpkXDUP,0.0268,0.00368,1,4,0.155,0.58,0.72,-5.169,109.972,angry
4GzDUKkd1RwAtYZMMUBM3W,0.0379,2.84e-06,6,4,0.00532,0.599,0.474,-6.794,154.182,angry
7AEAGTc8cReDqcbPoY9gwo,0.113,1.11e-05,7,4,0.00995,0.622,0.682,-5.891,86.035,angry
7c1iI6dwdCpHGYT8DGEfab,0.0313,0.00487,2,4,0.0223,0.38,0.538,-5.493,127.416,angry
1ak0S3NhwWrUgNlQhJ1412,0.0445,8.19e-05,1,4,0.0565,0.78,0.69,-4.958,98.002,angry
1KGi9sZVMeszgZOWivFpxs,0.0953,0.000717,8,4,0.0251,0.743,0.675,-4.267,92.909,angry
1aWV3uY3SIEZVbmv45oFWS,0.0402,1.41e-06,5,4,0.0193,0.811,0.458,-9.688,92.94,angry
5k3sanOGourYTSWNvphUnz,0.042,0.0,10,4,0.226,0.682,0.827,-2.594,89.979,angry
4veE1jrMbVSy9FRCiYDGkD,0.0321,0.0,0,4,0.0448,0.613,0.476,-9.648,84.938,angry
0JCAezTC5IlK1a9o0YBEsD,0.0603,5.14e-05,8,4,0.00864,0.731,0.355,-12.741,175.72,angry
4HLM6DcjYkNercQ8FIgfQd,0.0956,0.0,1,4,0.617,0.467,0.52,-6.227,165.851,angry
